2023-09-29 17:18:52.340 | DEBUG    | paddlespeech.s2t:<module>:41 - register user softmax to paddle, remove this when fixed!
        [5536, 1516, 1596, 1719, 1663, 3497, 3853, 1719, 98  , 29  , 5266, 3209,
         3108],
        [5536, 1516, 1596, 1719, 1663, 3497, 1473, 1719, 98  , 29  , 5266, 1680,
         3108]]) 5536 5536 -1
2023-09-29 17:19:11.707 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 12 l2r score: -12.860163688659668 ctc_score: -6.223413296249314 reverse_weight: 0.0
2023-09-29 17:19:11.707 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 12 l2r score: -14.949862957000732 ctc_score: -6.326566836443801 reverse_weight: 0.0
2023-09-29 17:19:11.707 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 12 l2r score: -20.521318912506104 ctc_score: -6.362207545642423 reverse_weight: 0.0
2023-09-29 17:19:11.707 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 12 l2r score: -12.227559566497803 ctc_score: -6.377700821116715 reverse_weight: 0.0
2023-09-29 17:19:11.708 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 12 l2r score: -16.2688307762146 ctc_score: -6.427462134930908 reverse_weight: 0.0
2023-09-29 17:19:11.708 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 12 l2r score: -22.676717281341553 ctc_score: -6.465361085836911 reverse_weight: 0.0
2023-09-29 17:19:11.708 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 12 l2r score: -19.384101390838623 ctc_score: -6.516495070509825 reverse_weight: 0.0
2023-09-29 17:19:11.708 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 12 l2r score: -18.035076141357422 ctc_score: -6.530615675125395 reverse_weight: 0.0
2023-09-29 17:19:11.708 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 12 l2r score: -24.027265071868896 ctc_score: -6.566256384324017 reverse_weight: 0.0
2023-09-29 17:19:11.708 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 12 l2r score: -15.529785633087158 ctc_score: -6.581749659798308 reverse_weight: 0.0
2023-09-29 17:19:11.708 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((3713, 1596, 1719, 1663, 3497, 1473, 1719, 98, 29, 5266, 1680, 3108), -6.377700821116715)
2023-09-29 17:19:11.992 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 13], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 4483, 1040, 1473, 4380, 4188, 89  , 352 , 5183, 1770, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 352 , 4177, 1770, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 352 , 5183, 649 , 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 352 , 4177, 649 , 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 2025, 5183, 1770, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 2025, 4177, 1770, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 352 , 5183, 1390, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 352 , 4177, 1390, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 4883, 5183, 1770, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 4883, 4177, 1770, 1663, 1076,
         98  ]]) 5536 5536 -1
2023-09-29 17:19:12.010 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 12 l2r score: -10.705032348632812 ctc_score: -4.7554316690360965 reverse_weight: 0.0
2023-09-29 17:19:12.010 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 12 l2r score: -12.597975254058838 ctc_score: -4.768163707337764 reverse_weight: 0.0
2023-09-29 17:19:12.010 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 12 l2r score: -12.953242778778076 ctc_score: -5.342904088051494 reverse_weight: 0.0
2023-09-29 17:19:12.010 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 12 l2r score: -11.178494930267334 ctc_score: -5.355636126353161 reverse_weight: 0.0
2023-09-29 17:19:12.010 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 12 l2r score: -9.85305118560791 ctc_score: -5.444053363223573 reverse_weight: 0.0
2023-09-29 17:19:12.010 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 12 l2r score: -14.179490089416504 ctc_score: -5.456785401525241 reverse_weight: 0.0
2023-09-29 17:19:12.010 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 12 l2r score: -14.239528179168701 ctc_score: -5.465739116218034 reverse_weight: 0.0
2023-09-29 17:19:12.011 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 12 l2r score: -16.85975408554077 ctc_score: -5.478471154519702 reverse_weight: 0.0
2023-09-29 17:19:12.011 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 12 l2r score: -9.486421585083008 ctc_score: -5.606676255212258 reverse_weight: 0.0
2023-09-29 17:19:12.011 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 12 l2r score: -12.685670852661133 ctc_score: -5.619408293513925 reverse_weight: 0.0
2023-09-29 17:19:12.011 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((4483, 1040, 1473, 4380, 4188, 89, 4883, 5183, 1770, 1663, 1076, 98), -5.606676255212258)
2023-09-29 17:19:12.343 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 12], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 5123, 98  , 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 1473],
        [5536, 1076, 98  , 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 1473],
        [5536, 278 , 98  , 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 1473],
        [5536, 5123, 98  , 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 483 ],
        [5536, 1076, 98  , 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 483 ],
        [5536, 5123, 1802, 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 1473],
        [5536, 5123, 98  , 1719, 3009, 1663, 98  , 1633, 4491, 179 , 1444, 1473],
        [5536, 5123, 490 , 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 1473],
        [5536, 1076, 1802, 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 1473],
        [5536, 1076, 98  , 1719, 3009, 1663, 98  , 1633, 4491, 179 , 1444, 1473]]) 5536 5536 -1
2023-09-29 17:19:12.363 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 11 l2r score: -9.982433795928955 ctc_score: -2.8247778770238905 reverse_weight: 0.0
2023-09-29 17:19:12.363 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 11 l2r score: -4.585232734680176 ctc_score: -2.8698506840888274 reverse_weight: 0.0
2023-09-29 17:19:12.363 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 11 l2r score: -8.297146797180176 ctc_score: -3.298531395313494 reverse_weight: 0.0
2023-09-29 17:19:12.364 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 11 l2r score: -12.253069400787354 ctc_score: -3.5606303904011174 reverse_weight: 0.0
2023-09-29 17:19:12.364 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 11 l2r score: -6.852685928344727 ctc_score: -3.6057031974660543 reverse_weight: 0.0
2023-09-29 17:19:12.364 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 11 l2r score: -8.380879878997803 ctc_score: -3.9717604155887845 reverse_weight: 0.0
2023-09-29 17:19:12.364 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 11 l2r score: -11.061818599700928 ctc_score: -3.980941814589295 reverse_weight: 0.0
2023-09-29 17:19:12.364 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 11 l2r score: -7.812594413757324 ctc_score: -4.015809475902229 reverse_weight: 0.0
2023-09-29 17:19:12.364 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 11 l2r score: -14.069602966308594 ctc_score: -4.016833222653721 reverse_weight: 0.0
2023-09-29 17:19:12.364 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 11 l2r score: -4.469999313354492 ctc_score: -4.026014621654232 reverse_weight: 0.0
2023-09-29 17:19:12.365 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1076, 98, 1719, 3009, 1663, 782, 1633, 4491, 179, 1444, 1473), -2.8698506840888274)
2023-09-29 17:19:12.660 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 2003, 2083, 4784, 1719, 2972, 2264, 1429],
        [5536, 2003, 2083, 4784, 108 , 2972, 2264, 1429],
        [5536, 2003, 2083, 4784, 5368, 2972, 2264, 1429],
        [5536, 2003, 2083, 4784, 1871, 2972, 2264, 1429],
        [5536, 2003, 2083, 4784, 2398, 2972, 2264, 1429],
        [5536, 2072, 2083, 4784, 1719, 2972, 2264, 1429],
        [5536, 2072, 2083, 4784, 108 , 2972, 2264, 1429],
        [5536, 2072, 2083, 4784, 5368, 2972, 2264, 1429],
        [5536, 2003, 2083, 4784, 1719, 1719, 2264, 1429],
        [5536, 2003, 2083, 4784, 1719, 2978, 2264, 1429]]) 5536 5536 -1
2023-09-29 17:19:12.678 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -16.33234405517578 ctc_score: -5.094240425072805 reverse_weight: 0.0
2023-09-29 17:19:12.678 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 7 l2r score: -14.071287631988525 ctc_score: -5.260651887921185 reverse_weight: 0.0
2023-09-29 17:19:12.678 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -16.480097770690918 ctc_score: -5.26124029797854 reverse_weight: 0.0
2023-09-29 17:19:12.678 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -18.9149112701416 ctc_score: -5.658066247884764 reverse_weight: 0.0
2023-09-29 17:19:12.678 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 7 l2r score: -11.514534950256348 ctc_score: -5.704835156429504 reverse_weight: 0.0
2023-09-29 17:19:12.678 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 7 l2r score: -16.666882038116455 ctc_score: -5.766838425768904 reverse_weight: 0.0
2023-09-29 17:19:12.678 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 7 l2r score: -14.67814302444458 ctc_score: -5.933249888617285 reverse_weight: 0.0
2023-09-29 17:19:12.678 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 7 l2r score: -17.435473442077637 ctc_score: -5.93383829867464 reverse_weight: 0.0
2023-09-29 17:19:12.679 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 7 l2r score: -15.621490955352783 ctc_score: -6.065898109899925 reverse_weight: 0.0
2023-09-29 17:19:12.679 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 7 l2r score: -18.11427879333496 ctc_score: -6.222149196539661 reverse_weight: 0.0
2023-09-29 17:19:12.679 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((2003, 2083, 4784, 2398, 2972, 2264, 1429), -5.704835156429504)
2023-09-29 17:19:12.979 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 12], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 2050, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 1561, 74  , 66  ],
        [5536, 2426, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 1561, 74  , 66  ],
        [5536, 2050, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 1292, 74  , 66  ],
        [5536, 2050, 5324, 656 , 2587, 3751, 1427, 5402, 2264, 1561, 74  , 66  ],
        [5536, 2426, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 1292, 74  , 66  ],
        [5536, 2426, 5324, 656 , 2587, 3751, 1427, 5402, 2264, 1561, 74  , 66  ],
        [5536, 2050, 5324, 1320, 2587, 3751, 4962, 5402, 2264, 1561, 74  , 66  ],
        [5536, 2050, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 1207, 74  , 66  ],
        [5536, 2050, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 216 , 74  , 66  ],
        [5536, 2050, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 1561, 69  , 66  ]]) 5536 5536 -1
2023-09-29 17:19:12.999 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 11 l2r score: -18.06836462020874 ctc_score: -6.8906024385420706 reverse_weight: 0.0
2023-09-29 17:19:12.999 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 11 l2r score: -19.07993459701538 ctc_score: -7.0027761806767455 reverse_weight: 0.0
2023-09-29 17:19:12.999 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 11 l2r score: -17.828548908233643 ctc_score: -7.231224881109214 reverse_weight: 0.0
2023-09-29 17:19:13.000 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 11 l2r score: -17.161161422729492 ctc_score: -7.328122666878016 reverse_weight: 0.0
2023-09-29 17:19:13.000 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 11 l2r score: -18.34020471572876 ctc_score: -7.343398623243889 reverse_weight: 0.0
2023-09-29 17:19:13.000 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 11 l2r score: -18.683232307434082 ctc_score: -7.440296409012691 reverse_weight: 0.0
2023-09-29 17:19:13.000 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 11 l2r score: -22.274315357208252 ctc_score: -7.487523411877682 reverse_weight: 0.0
2023-09-29 17:19:13.000 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 11 l2r score: -18.25363826751709 ctc_score: -7.490706015726006 reverse_weight: 0.0
2023-09-29 17:19:13.000 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 11 l2r score: -23.728487014770508 ctc_score: -7.55456093403776 reverse_weight: 0.0
2023-09-29 17:19:13.000 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 11 l2r score: -16.70634126663208 ctc_score: -7.58788134123343 reverse_weight: 0.0
2023-09-29 17:19:13.000 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((2050, 5324, 656, 2587, 3751, 4962, 5402, 2264, 1561, 69, 66), -7.58788134123343)
2023-09-29 17:19:13.198 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 5], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 2587, 3342, 1076, 649 ],
        [5536, 2587, 5183, 1076, 649 ],
        [5536, 383 , 3342, 1076, 649 ],
        [5536, 383 , 5183, 1076, 649 ],
        [5536, 5532, 3342, 1076, 649 ],
        [5536, 5532, 5183, 1076, 649 ],
        [5536, 3853, 3342, 1076, 649 ],
        [5536, 3853, 5183, 1076, 649 ],
        [5536, 2587, 2180, 1076, 649 ],
        [5536, 2587, 4177, 1076, 649 ]]) 5536 5536 -1
2023-09-29 17:19:13.212 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 4 l2r score: -4.434719085693359 ctc_score: -2.113996559959262 reverse_weight: 0.0
2023-09-29 17:19:13.213 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 4 l2r score: -4.73300838470459 ctc_score: -2.2036831930544456 reverse_weight: 0.0
2023-09-29 17:19:13.213 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 4 l2r score: -3.5793628692626953 ctc_score: -2.551216130761272 reverse_weight: 0.0
2023-09-29 17:19:13.213 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 4 l2r score: -1.8735733032226562 ctc_score: -2.640902763856456 reverse_weight: 0.0
2023-09-29 17:19:13.214 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 4 l2r score: -3.523387908935547 ctc_score: -2.709241768656723 reverse_weight: 0.0
2023-09-29 17:19:13.214 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 4 l2r score: -4.452129364013672 ctc_score: -2.798928401751907 reverse_weight: 0.0
2023-09-29 17:19:13.214 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 4 l2r score: -8.902578830718994 ctc_score: -2.981746539520166 reverse_weight: 0.0
2023-09-29 17:19:13.214 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 4 l2r score: -6.934239864349365 ctc_score: -3.07143317261535 reverse_weight: 0.0
2023-09-29 17:19:13.214 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 4 l2r score: -7.565027236938477 ctc_score: -3.414505012258735 reverse_weight: 0.0
2023-09-29 17:19:13.215 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 4 l2r score: -3.3819580078125 ctc_score: -3.4736099647462013 reverse_weight: 0.0
2023-09-29 17:19:13.215 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((383, 5183, 1076, 649), -2.640902763856456)
2023-09-29 17:19:13.497 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 12], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 1072, 5210, 1416, 5379, 363 , 1900, 129 , 5150, 98  , 4835, 4483],
        [5536, 1072, 5210, 1416, 5379, 363 , 1900, 129 , 5150, 57  , 4835, 4483],
        [5536, 2426, 5210, 1416, 5379, 363 , 1900, 129 , 5150, 98  , 4835, 4483],
        [5536, 1072, 5210, 1416, 5379, 363 , 1900, 165 , 5150, 98  , 4835, 4483],
        [5536, 2426, 5210, 1416, 5379, 363 , 1900, 129 , 5150, 57  , 4835, 4483],
        [5536, 1072, 5210, 1416, 5379, 363 , 1900, 165 , 5150, 57  , 4835, 4483],
        [5536, 2426, 5210, 1416, 5379, 363 , 1900, 165 , 5150, 98  , 4835, 4483],
        [5536, 1072, 5210, 1416, 5379, 363 , 1900, 129 , 1591, 98  , 4835, 4483],
        [5536, 1072, 5210, 1416, 5379, 363 , 1900, 129 , 1703, 98  , 4835, 4483],
        [5536, 2426, 5210, 1416, 5379, 363 , 1900, 165 , 5150, 57  , 4835, 4483]]) 5536 5536 -1
2023-09-29 17:19:13.514 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 11 l2r score: -12.96916913986206 ctc_score: -4.0451212129049745 reverse_weight: 0.0
2023-09-29 17:19:13.515 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 11 l2r score: -16.113279342651367 ctc_score: -4.4401325626365145 reverse_weight: 0.0
2023-09-29 17:19:13.515 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 11 l2r score: -11.220218181610107 ctc_score: -4.459420797765513 reverse_weight: 0.0
2023-09-29 17:19:13.515 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 11 l2r score: -12.541330337524414 ctc_score: -4.488775444599233 reverse_weight: 0.0
2023-09-29 17:19:13.515 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 11 l2r score: -14.551403522491455 ctc_score: -4.854432147497053 reverse_weight: 0.0
2023-09-29 17:19:13.515 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 11 l2r score: -14.258976459503174 ctc_score: -4.883786794330773 reverse_weight: 0.0
2023-09-29 17:19:13.515 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 11 l2r score: -10.734964847564697 ctc_score: -4.903075029459771 reverse_weight: 0.0
2023-09-29 17:19:13.515 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 11 l2r score: -14.535381317138672 ctc_score: -4.916594027220165 reverse_weight: 0.0
2023-09-29 17:19:13.515 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 11 l2r score: -10.098894596099854 ctc_score: -5.03982648418926 reverse_weight: 0.0
2023-09-29 17:19:13.515 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 11 l2r score: -12.561243057250977 ctc_score: -5.298086379191311 reverse_weight: 0.0
2023-09-29 17:19:13.516 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1072, 5210, 1416, 5379, 363, 1900, 129, 1703, 98, 4835, 4483), -5.03982648418926)
2023-09-29 17:19:13.743 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 11], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 278 , 2180, 31  , 529 , 1071, 3727, 3482, 5532, 1076, 649 ],
        [5536, 5123, 2180, 31  , 529 , 1071, 3727, 3482, 5532, 1076, 649 ],
        [5536, 278 , 1802, 31  , 529 , 1071, 3727, 3482, 5532, 1076, 649 ],
        [5536, 5123, 1802, 31  , 529 , 1071, 3727, 3482, 5532, 1076, 649 ],
        [5536, 278 , 2180, 31  , 529 , 1071, 3727, 3482, 5532, 665 , 649 ],
