2023-08-27 18:46:53.155 | DEBUG    | paddlespeech.s2t:<module>:41 - register user softmax to paddle, remove this when fixed!
2023-08-27 18:47:20.899 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 12 l2r score: -12.864998698234558 ctc_score: -6.224971134602981 reverse_weight: 0.0
2023-08-27 18:47:20.899 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 12 l2r score: -14.950938671827316 ctc_score: -6.324835449543812 reverse_weight: 0.0
2023-08-27 18:47:20.899 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 12 l2r score: -20.525642074644566 ctc_score: -6.365299849803721 reverse_weight: 0.0
2023-08-27 18:47:20.899 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 12 l2r score: -12.226700469851494 ctc_score: -6.378067518193495 reverse_weight: 0.0
2023-08-27 18:47:20.899 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 12 l2r score: -16.2730800062418 ctc_score: -6.428768183840358 reverse_weight: 0.0
2023-08-27 18:47:20.899 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 12 l2r score: -22.67715160548687 ctc_score: -6.465164164744552 reverse_weight: 0.0
2023-08-27 18:47:20.899 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 12 l2r score: -19.383679904043674 ctc_score: -6.518396233394235 reverse_weight: 0.0
2023-08-27 18:47:20.900 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 12 l2r score: -18.036085970699787 ctc_score: -6.528632498781189 reverse_weight: 0.0
2023-08-27 18:47:20.900 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 12 l2r score: -24.032409347593784 ctc_score: -6.569096899041098 reverse_weight: 0.0
2023-08-27 18:47:20.900 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 12 l2r score: -15.52955736964941 ctc_score: -6.581864567430872 reverse_weight: 0.0
2023-08-27 18:47:20.900 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((3713, 1596, 1719, 1663, 3497, 1473, 1719, 98, 29, 5266, 1680, 3108), -6.378067518193495)
2023-08-27 18:47:21.469 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 13], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 4483, 1040, 1473, 4380, 4188, 89  , 352 , 5183, 1770, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 352 , 4177, 1770, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 352 , 5183, 649 , 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 352 , 4177, 649 , 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 2025, 5183, 1770, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 2025, 4177, 1770, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 352 , 5183, 1390, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 352 , 4177, 1390, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 4883, 5183, 1770, 1663, 1076,
         98  ],
        [5536, 4483, 1040, 1473, 4380, 4188, 89  , 4883, 4177, 1770, 1663, 1076,
         98  ]]) 5536 5536 -1
2023-08-27 18:47:21.814 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 12 l2r score: -10.701181761920452 ctc_score: -4.75572396825262 reverse_weight: 0.0
2023-08-27 18:47:21.814 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 12 l2r score: -12.597322329878807 ctc_score: -4.769176029999902 reverse_weight: 0.0
2023-08-27 18:47:21.814 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 12 l2r score: -12.947035908699036 ctc_score: -5.3405727872996085 reverse_weight: 0.0
2023-08-27 18:47:21.815 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 12 l2r score: -11.174640946090221 ctc_score: -5.3540248490468905 reverse_weight: 0.0
2023-08-27 18:47:21.815 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 12 l2r score: -9.855089321732521 ctc_score: -5.442677685244734 reverse_weight: 0.0
2023-08-27 18:47:21.815 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 12 l2r score: -14.183595892041922 ctc_score: -5.4561297469920165 reverse_weight: 0.0
2023-08-27 18:47:21.815 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 12 l2r score: -14.23299454152584 ctc_score: -5.463734017553689 reverse_weight: 0.0
2023-08-27 18:47:21.815 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 12 l2r score: -16.857669573277235 ctc_score: -5.477186079300971 reverse_weight: 0.0
2023-08-27 18:47:21.815 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 12 l2r score: -9.484534867107868 ctc_score: -5.608629858659872 reverse_weight: 0.0
2023-08-27 18:47:21.815 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 12 l2r score: -12.688020382076502 ctc_score: -5.622081920407155 reverse_weight: 0.0
2023-08-27 18:47:21.815 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((4483, 1040, 1473, 4380, 4188, 89, 4883, 5183, 1770, 1663, 1076, 98), -5.608629858659872)
2023-08-27 18:47:22.398 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 12], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 5123, 98  , 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 1473],
        [5536, 1076, 98  , 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 1473],
        [5536, 278 , 98  , 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 1473],
        [5536, 5123, 98  , 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 483 ],
        [5536, 1076, 98  , 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 483 ],
        [5536, 5123, 1802, 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 1473],
        [5536, 5123, 98  , 1719, 3009, 1663, 98  , 1633, 4491, 179 , 1444, 1473],
        [5536, 5123, 490 , 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 1473],
        [5536, 1076, 1802, 1719, 3009, 1663, 782 , 1633, 4491, 179 , 1444, 1473],
        [5536, 1076, 98  , 1719, 3009, 1663, 98  , 1633, 4491, 179 , 1444, 1473]]) 5536 5536 -1
2023-08-27 18:47:22.722 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 11 l2r score: -9.98004975169897 ctc_score: -2.823479813240725 reverse_weight: 0.0
2023-08-27 18:47:22.722 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 11 l2r score: -4.587238647043705 ctc_score: -2.8751043775553207 reverse_weight: 0.0
2023-08-27 18:47:22.722 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 11 l2r score: -8.297799518331885 ctc_score: -3.301166288988153 reverse_weight: 0.0
2023-08-27 18:47:22.723 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 11 l2r score: -12.251882664859295 ctc_score: -3.559426735289289 reverse_weight: 0.0
2023-08-27 18:47:22.723 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 11 l2r score: -6.855225197970867 ctc_score: -3.611051299603885 reverse_weight: 0.0
2023-08-27 18:47:22.723 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 11 l2r score: -8.377757221460342 ctc_score: -3.9664310563400798 reverse_weight: 0.0
2023-08-27 18:47:22.723 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 11 l2r score: -11.056990191340446 ctc_score: -3.9779338543283997 reverse_weight: 0.0
2023-08-27 18:47:22.723 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 11 l2r score: -7.810512503609061 ctc_score: -4.010396193141294 reverse_weight: 0.0
2023-08-27 18:47:22.724 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 11 l2r score: -14.069555692374706 ctc_score: -4.018055620654676 reverse_weight: 0.0
2023-08-27 18:47:22.724 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 11 l2r score: -4.469124607741833 ctc_score: -4.029558418642996 reverse_weight: 0.0
2023-08-27 18:47:22.724 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1076, 98, 1719, 3009, 1663, 782, 1633, 4491, 179, 1444, 1473), -2.8751043775553207)
2023-08-27 18:47:23.202 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 2003, 2083, 4784, 1719, 2972, 2264, 1429],
        [5536, 2003, 2083, 4784, 108 , 2972, 2264, 1429],
        [5536, 2003, 2083, 4784, 5368, 2972, 2264, 1429],
        [5536, 2003, 2083, 4784, 1871, 2972, 2264, 1429],
        [5536, 2003, 2083, 4784, 2398, 2972, 2264, 1429],
        [5536, 2072, 2083, 4784, 1719, 2972, 2264, 1429],
        [5536, 2072, 2083, 4784, 108 , 2972, 2264, 1429],
        [5536, 2072, 2083, 4784, 5368, 2972, 2264, 1429],
        [5536, 2003, 2083, 4784, 1719, 1719, 2264, 1429],
        [5536, 2003, 2083, 4784, 1719, 2978, 2264, 1429]]) 5536 5536 -1
2023-08-27 18:47:23.431 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -16.336957409977913 ctc_score: -5.089881305533441 reverse_weight: 0.0
2023-08-27 18:47:23.432 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 7 l2r score: -14.072874806821346 ctc_score: -5.2578196587043164 reverse_weight: 0.0
2023-08-27 18:47:23.432 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -16.481992103159428 ctc_score: -5.263173593304059 reverse_weight: 0.0
2023-08-27 18:47:23.432 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -18.919338211417198 ctc_score: -5.659800358645603 reverse_weight: 0.0
2023-08-27 18:47:23.432 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 7 l2r score: -11.514273315668106 ctc_score: -5.701805657483147 reverse_weight: 0.0
2023-08-27 18:47:23.432 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 7 l2r score: -16.669336430728436 ctc_score: -5.765134433649906 reverse_weight: 0.0
2023-08-27 18:47:23.432 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 7 l2r score: -14.675376243889332 ctc_score: -5.93307278682078 reverse_weight: 0.0
2023-08-27 18:47:23.432 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 7 l2r score: -17.436248630285263 ctc_score: -5.938426721420523 reverse_weight: 0.0
2023-08-27 18:47:23.432 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 7 l2r score: -15.627501599490643 ctc_score: -6.063158410819138 reverse_weight: 0.0
2023-08-27 18:47:23.432 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 7 l2r score: -18.117680214345455 ctc_score: -6.2193981177116875 reverse_weight: 0.0
2023-08-27 18:47:23.432 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((2003, 2083, 4784, 2398, 2972, 2264, 1429), -5.701805657483147)
2023-08-27 18:47:23.981 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 12], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 2050, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 1561, 74  , 66  ],
        [5536, 2426, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 1561, 74  , 66  ],
        [5536, 2050, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 1292, 74  , 66  ],
        [5536, 2050, 5324, 656 , 2587, 3751, 1427, 5402, 2264, 1561, 74  , 66  ],
        [5536, 2426, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 1292, 74  , 66  ],
        [5536, 2426, 5324, 656 , 2587, 3751, 1427, 5402, 2264, 1561, 74  , 66  ],
        [5536, 2050, 5324, 1320, 2587, 3751, 4962, 5402, 2264, 1561, 74  , 66  ],
        [5536, 2050, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 1207, 74  , 66  ],
        [5536, 2050, 5324, 656 , 2587, 3751, 4962, 5402, 2264, 216 , 74  , 66  ],
        [5536, 2050, 5324, 656 , 2587, 3751, 438 , 5402, 2264, 1561, 74  , 66  ]]) 5536 5536 -1
2023-08-27 18:47:24.303 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 11 l2r score: -18.07053265720606 ctc_score: -6.89182865547279 reverse_weight: 0.0
2023-08-27 18:47:24.303 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 11 l2r score: -19.08002930134535 ctc_score: -7.00237161499397 reverse_weight: 0.0
2023-08-27 18:47:24.303 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 11 l2r score: -17.827555127441883 ctc_score: -7.232983248784139 reverse_weight: 0.0
2023-08-27 18:47:24.303 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 11 l2r score: -17.16522339731455 ctc_score: -7.328196788393531 reverse_weight: 0.0
2023-08-27 18:47:24.303 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 11 l2r score: -18.336275830864906 ctc_score: -7.3435262083053185 reverse_weight: 0.0
2023-08-27 18:47:24.303 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 11 l2r score: -18.68018638342619 ctc_score: -7.43873974791471 reverse_weight: 0.0
2023-08-27 18:47:24.304 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 11 l2r score: -22.272081837058067 ctc_score: -7.487963780632034 reverse_weight: 0.0
2023-08-27 18:47:24.304 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 11 l2r score: -18.25060824304819 ctc_score: -7.488405542374211 reverse_weight: 0.0
2023-08-27 18:47:24.304 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 11 l2r score: -23.72900601476431 ctc_score: -7.553321031921851 reverse_weight: 0.0
2023-08-27 18:47:24.304 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 11 l2r score: -17.107643269002438 ctc_score: -7.588944136905154 reverse_weight: 0.0
2023-08-27 18:47:24.304 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((2050, 5324, 656, 2587, 3751, 1427, 5402, 2264, 1561, 74, 66), -7.328196788393531)
2023-08-27 18:47:24.669 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 5], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 2587, 3342, 1076, 649 ],
        [5536, 2587, 5183, 1076, 649 ],
        [5536, 383 , 3342, 1076, 649 ],
        [5536, 383 , 5183, 1076, 649 ],
        [5536, 5532, 3342, 1076, 649 ],
        [5536, 5532, 5183, 1076, 649 ],
        [5536, 3853, 3342, 1076, 649 ],
        [5536, 3853, 5183, 1076, 649 ],
        [5536, 2587, 2180, 1076, 649 ],
        [5536, 2587, 4177, 1076, 649 ]]) 5536 5536 -1
2023-08-27 18:47:24.824 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 4 l2r score: -4.433433525264263 ctc_score: -2.1140136112926577 reverse_weight: 0.0
2023-08-27 18:47:24.824 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 4 l2r score: -4.732294991612434 ctc_score: -2.203273952332088 reverse_weight: 0.0
2023-08-27 18:47:24.824 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 4 l2r score: -3.580075964331627 ctc_score: -2.5518416266556523 reverse_weight: 0.0
2023-08-27 18:47:24.824 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 4 l2r score: -1.874435894191265 ctc_score: -2.6411019676950827 reverse_weight: 0.0
2023-08-27 18:47:24.824 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 4 l2r score: -3.52307640761137 ctc_score: -2.7096898812300325 reverse_weight: 0.0
2023-08-27 18:47:24.824 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 4 l2r score: -4.452506244182587 ctc_score: -2.798950222269463 reverse_weight: 0.0
2023-08-27 18:47:24.824 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 4 l2r score: -8.90210784226656 ctc_score: -2.9806783100311653 reverse_weight: 0.0
2023-08-27 18:47:24.824 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 4 l2r score: -6.933567203581333 ctc_score: -3.0699386510705957 reverse_weight: 0.0
2023-08-27 18:47:24.824 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 4 l2r score: -7.563971869647503 ctc_score: -3.4141920941126886 reverse_weight: 0.0
2023-08-27 18:47:24.824 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 4 l2r score: -3.3815527334809303 ctc_score: -3.473305627328035 reverse_weight: 0.0
2023-08-27 18:47:24.825 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((383, 5183, 1076, 649), -2.6411019676950827)
2023-08-27 18:47:25.353 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 12], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 1072, 5210, 1416, 5379, 363 , 1900, 129 , 5150, 98  , 4835, 4483],
        [5536, 1072, 5210, 1416, 5379, 363 , 1900, 129 , 5150, 57  , 4835, 4483],
        [5536, 2426, 5210, 1416, 5379, 363 , 1900, 129 , 5150, 98  , 4835, 4483],
        [5536, 1072, 5210, 1416, 5379, 363 , 1900, 165 , 5150, 98  , 4835, 4483],
        [5536, 2426, 5210, 1416, 5379, 363 , 1900, 129 , 5150, 57  , 4835, 4483],
        [5536, 1072, 5210, 1416, 5379, 363 , 1900, 165 , 5150, 57  , 4835, 4483],
        [5536, 2426, 5210, 1416, 5379, 363 , 1900, 165 , 5150, 98  , 4835, 4483],
        [5536, 1072, 5210, 1416, 5379, 363 , 1900, 129 , 1591, 98  , 4835, 4483],
        [5536, 1072, 5210, 1416, 5379, 363 , 1900, 129 , 1703, 98  , 4835, 4483],
        [5536, 2426, 5210, 1416, 5379, 363 , 1900, 165 , 5150, 57  , 4835, 4483]]) 5536 5536 -1
2023-08-27 18:47:25.674 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 11 l2r score: -12.965936817228794 ctc_score: -4.044428039698067 reverse_weight: 0.0
2023-08-27 18:47:25.674 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 11 l2r score: -16.11271357536316 ctc_score: -4.441704645830256 reverse_weight: 0.0
2023-08-27 18:47:25.674 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 11 l2r score: -11.219626955688 ctc_score: -4.458406207609341 reverse_weight: 0.0
2023-08-27 18:47:25.674 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 11 l2r score: -12.53934808820486 ctc_score: -4.488291030159148 reverse_weight: 0.0
2023-08-27 18:47:25.674 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 11 l2r score: -14.551201585680246 ctc_score: -4.85568281374153 reverse_weight: 0.0
2023-08-27 18:47:25.674 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 11 l2r score: -14.255089037120342 ctc_score: -4.885567636291337 reverse_weight: 0.0
2023-08-27 18:47:25.674 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 11 l2r score: -10.734807178378105 ctc_score: -4.9022691980704245 reverse_weight: 0.0
2023-08-27 18:47:25.675 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 11 l2r score: -14.528426237404346 ctc_score: -4.914575245897952 reverse_weight: 0.0
2023-08-27 18:47:25.675 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 11 l2r score: -10.09302120655775 ctc_score: -5.037521600226458 reverse_weight: 0.0
2023-08-27 18:47:25.675 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 11 l2r score: -12.56125757098198 ctc_score: -5.299545804202613 reverse_weight: 0.0
2023-08-27 18:47:25.675 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1072, 5210, 1416, 5379, 363, 1900, 129, 1703, 98, 4835, 4483), -5.037521600226458)
2023-08-27 18:47:26.122 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 11], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 278 , 2180, 31  , 529 , 1071, 3727, 3482, 5532, 1076, 649 ],
        [5536, 5123, 2180, 31  , 529 , 1071, 3727, 3482, 5532, 1076, 649 ],
        [5536, 278 , 1802, 31  , 529 , 1071, 3727, 3482, 5532, 1076, 649 ],
        [5536, 5123, 1802, 31  , 529 , 1071, 3727, 3482, 5532, 1076, 649 ],
        [5536, 278 , 2180, 31  , 529 , 1071, 3727, 3482, 5532, 665 , 649 ],
        [5536, 5123, 2180, 31  , 529 , 1071, 3727, 3482, 5532, 665 , 649 ],
        [5536, 278 , 1802, 31  , 529 , 1071, 3727, 3482, 5532, 665 , 649 ],
        [5536, 278 , 2180, 31  , 529 , 1071, 3727, 3482, 5532, 1076, 782 ],
        [5536, 5123, 1802, 31  , 529 , 1071, 3727, 3482, 5532, 665 , 649 ],
        [5536, 5123, 2180, 31  , 529 , 1071, 3727, 3482, 5532, 1076, 782 ]]) 5536 5536 -1
